0,12,0.040824829046386,0.000000000000000
0,15,0.050000000000000,0.000000000000000
1,13,-0.040824829046386,0.000000000000000
1,15,-0.020412414523193,0.000000000000000
2,14,0.040824829046386,0.000000000000000
3,12,0.050000000000000,0.000000000000000
3,13,-0.020412414523193,0.000000000000000
3,15,-0.040824829046386,0.000000000000000
4,4,0.003983265603872,0.000000000000000
4,7,0.004878484119732,0.000000000000000
4,76,0.003449609202974,0.000000000000000
4,79,0.004224891179647,0.000000000000000
5,5,-0.003983265603872,0.000000000000000
5,7,-0.001991632801936,0.000000000000000
5,77,-0.003449609202974,0.000000000000000
5,79,-0.001724804601487,0.000000000000000
6,6,0.003983265603872,0.000000000000000
6,78,0.003449609202974,0.000000000000000
7,4,0.004878484119732,0.000000000000000
7,5,-0.001991632801936,0.000000000000000
7,7,-0.003983265603872,0.000000000000000
7,76,0.004224891179647,0.000000000000000
7,77,-0.001724804601487,0.000000000000000
7,79,-0.003449609202974,0.000000000000000
8,8,-0.001991632801936,0.000000000000000
8,11,-0.002439242059866,0.000000000000000
8,80,0.004878484119732,0.000000000000000
8,83,0.005974898405807,0.000000000000000
9,9,0.001991632801936,0.000000000000000
9,11,0.000995816400968,0.000000000000000
9,81,-0.004878484119732,0.000000000000000
9,83,-0.002439242059866,0.000000000000000
10,10,-0.001991632801936,0.000000000000000
10,82,0.004878484119732,0.000000000000000
11,8,-0.002439242059866,0.000000000000000
11,9,0.000995816400968,0.000000000000000
11,11,0.001991632801936,0.000000000000000
11,80,0.005974898405807,0.000000000000000
11,81,-0.002439242059866,0.000000000000000
11,83,-0.004878484119732,0.000000000000000
12,0,0.040824829046386,0.000000000000000
12,3,0.050000000000000,0.000000000000000
12,12,-0.003983265603872,0.000000000000000
12,15,-0.004878484119732,0.000000000000000
12,84,0.005344111597616,0.000000000000000
12,87,0.006545173271325,0.000000000000000
13,1,-0.040824829046386,0.000000000000000
13,3,-0.020412414523193,0.000000000000000
13,13,0.003983265603872,0.000000000000000
13,15,0.001991632801936,0.000000000000000
13,85,-0.005344111597616,0.000000000000000
13,87,-0.002672055798808,0.000000000000000
14,2,0.040824829046386,0.000000000000000
14,14,-0.003983265603872,0.000000000000000
14,86,0.005344111597616,0.000000000000000
15,0,0.050000000000000,0.000000000000000
15,1,-0.020412414523193,0.000000000000000
15,3,-0.040824829046386,0.000000000000000
15,12,-0.004878484119732,0.000000000000000
15,13,0.001991632801936,0.000000000000000
15,15,0.003983265603872,0.000000000000000
15,84,0.006545173271325,0.000000000000000
15,85,-0.002672055798808,0.000000000000000
15,87,-0.005344111597616,0.000000000000000
16,16,-0.001991632801936,0.000000000000000
16,19,-0.002439242059866,0.000000000000000
16,88,0.004878484119732,0.000000000000000
16,91,0.005974898405807,0.000000000000000
17,17,0.001991632801936,0.000000000000000
17,19,0.000995816400968,0.000000000000000
17,89,-0.004878484119732,0.000000000000000
17,91,-0.002439242059866,0.000000000000000
18,18,-0.001991632801936,0.000000000000000
18,90,0.004878484119732,0.000000000000000
19,16,-0.002439242059866,0.000000000000000
19,17,0.000995816400968,0.000000000000000
19,19,0.001991632801936,0.000000000000000
19,88,0.005974898405807,0.000000000000000
19,89,-0.002439242059866,0.000000000000000
19,91,-0.004878484119732,0.000000000000000
20,20,0.003983265603872,0.000000000000000
20,23,0.004878484119732,0.000000000000000
20,92,0.003449609202974,0.000000000000000
20,95,0.004224891179647,0.000000000000000
21,21,-0.003983265603872,0.000000000000000
21,23,-0.001991632801936,0.000000000000000
21,93,-0.003449609202974,0.000000000000000
21,95,-0.001724804601487,0.000000000000000
22,22,0.003983265603872,0.000000000000000
22,94,0.003449609202974,0.000000000000000
23,20,0.004878484119732,0.000000000000000
23,21,-0.001991632801936,0.000000000000000
23,23,-0.003983265603872,0.000000000000000
23,92,0.004224891179647,0.000000000000000
23,93,-0.001724804601487,0.000000000000000
23,95,-0.003449609202974,0.000000000000000
72,72,0.000454900945918,0.000000000000000
72,75,0.000557137600505,0.000000000000000
72,212,0.001748488781687,0.000000000000000
72,215,0.002141452668056,0.000000000000000
73,73,-0.000454900945918,0.000000000000000
73,75,-0.000227450472959,0.000000000000000
73,213,-0.001748488781687,0.000000000000000
73,215,-0.000874244390843,0.000000000000000
74,74,0.000454900945918,0.000000000000000
74,214,0.001748488781687,0.000000000000000
75,72,0.000557137600505,0.000000000000000
75,73,-0.000227450472959,0.000000000000000
75,75,-0.000454900945918,0.000000000000000
75,212,0.002141452668056,0.000000000000000
75,213,-0.000874244390843,0.000000000000000
75,215,-0.001748488781687,0.000000000000000
76,4,0.003449609202974,0.000000000000000
76,7,0.004224891179647,0.000000000000000
76,76,-0.000519886795335,0.000000000000000
76,79,-0.000636728686291,0.000000000000000
76,216,0.002180748655230,0.000000000000000
76,219,0.002670860731287,0.000000000000000
77,5,-0.003449609202974,0.000000000000000
77,7,-0.001724804601487,0.000000000000000
77,77,0.000519886795335,0.000000000000000
77,79,0.000259943397668,0.000000000000000
77,217,-0.002180748655230,0.000000000000000
77,219,-0.001090374327615,0.000000000000000
78,6,0.003449609202974,0.000000000000000
78,78,-0.000519886795335,0.000000000000000
78,218,0.002180748655230,0.000000000000000
79,4,0.004224891179647,0.000000000000000
79,5,-0.001724804601487,0.000000000000000
79,7,-0.003449609202974,0.000000000000000
79,76,-0.000636728686291,0.000000000000000
79,77,0.000259943397668,0.000000000000000
79,79,0.000519886795335,0.000000000000000
